"poly_id","ObjectID2","year","mean","p25","p75","npix"
"218","218","2020","1174.179443","1174.179443","1174.179443","1"
"219","219","2020","NA","NA","NA","0"
"220","220","2020","1202.740845","1202.740845","1202.740845","1"
"221","221","2020","860.478597","830.6085815","905.3478088","3"
"222","222","2020","760.8238777","695.494873","808.9135742","17"
"223","223","2020","630.1896973","628.4634705","631.9159241","2"
"224","224","2020","1788.403809","1767.991394","1802.21228","3"
"225","225","2020","816.6379801","742.4255981","883.0697021","485"
"226","226","2020","1121.533737","1000.542084","1266.343933","39"
"228","228","2020","895.0471768","824.4964294","953.886795","218"
"229","229","2020","887.5247285","793.8538208","963.583313","33"
"230","230","2020","1299.099365","1299.099365","1299.099365","1"
"231","231","2020","NA","NA","NA","0"
"232","232","2020","NA","NA","NA","0"
"237","237","2020","696.0472107","654.2897339","728.84729","4"
"238","238","2020","924.8175252","898.9324036","939.0218811","3"
"239","239","2020","1010.985806","794.588562","1238.801636","153"
"240","240","2020","804.3553263","802.8126831","806.9021606","3"
"241","241","2020","816.7157566","793.1634521","841.3643188","115"
"242","242","2020","699.4524798","688.8548584","722.1217651","21"
"243","243","2020","737.9248657","735.0354309","740.8143005","2"
"244","244","2020","659.3681205","620.1365356","690.6265869","7"
"245","245","2020","765.2583277","745.3717651","789.6588287","34"
"247","247","2020","615.1039734","613.2418365","616.9661102","2"
"248","248","2020","721.4603882","721.4603882","721.4603882","1"
"249","249","2020","1261.342153","1162.924927","1392.393799","73"
"250","250","2020","1255.981587","1193.881836","1312.095642","51"
"251","251","2020","NA","NA","NA","0"
"252","252","2020","NA","NA","NA","0"
"253","253","2020","NA","NA","NA","0"
"256","256","2020","NA","NA","NA","0"
"257","257","2020","861.3137817","852.7580566","873.1499634","5"
"258","258","2020","1035.543036","898.7636719","1180.719727","1621"
"259","259","2020","875.7224274","712.3635559","978.2220154","367"
"260","260","2020","873.2888794","873.2888794","873.2888794","1"
"261","261","2020","604.5314331","604.5314331","604.5314331","1"
"262","262","2020","739.1751587","732.9284058","746.9328003","5"
"263","263","2020","624.4461975","620.0489044","628.8434906","2"
"266","266","2020","951.6253745","888.691803","1004.941452","22"
"267","267","2020","665.4327087","662.7429657","668.1224518","2"
"268","268","2020","719.0486834","669.9078979","756.954071","27"
"269","269","2020","844.8740595","751.0306549","925.1186523","422"
"270","270","2020","NA","NA","NA","0"
"271","271","2020","NA","NA","NA","0"
"273","273","2020","674.3088989","674.3088989","674.3088989","1"
"274","274","2020","618.3022461","618.3022461","618.3022461","1"
"281","281","2020","1317.042603","1317.042603","1317.042603","1"
